8,start -5 -4 -3 -2 -1 10 11 12 13 end , 9
4,start -5 -4 -3 -2 -1 10 13 end , 7
6,start -5 -4 -3 -2 -1 12 -9 end , 7
68,start -5 -4 -3 -2 -1 12 13 end , 7
4,start -5 -4 -3 -2 -1 6 -7 end , 7
3,start -5 -4 -3 -2 -1 6 11 12 13 end , 9
11,start -5 -4 -3 -2 -1 6 13 end , 7
2,start -5 -4 -3 -2 -1 6 7 12 13 end , 9
1,start -5 -4 -3 -2 -1 6 7 8 13 end , 9
4,start -5 -4 -3 -2 -1 6 7 8 9 end , 9
8,start -5 -4 -3 -2 -1 6 7 end , 7
8,start -5 -4 -3 -2 -1 6 9 end , 7
11,start -5 -4 -3 -2 -1 8 9 end , 7
82,start -5 -4 -3 -2 -1 end , 5
4,start -5 -4 -3 -2 -13 -12 -7 end , 7
2,start -5 -4 -3 -2 -13 end , 5
1,start -5 -4 -3 -2 1 end , 5
8,start -5 -4 -3 -2 11 12 13 end , 7
2,start -5 -4 -3 -2 11 end , 5
51,start -5 -4 -3 -2 13 end , 5
4,start -5 -4 -3 -2 9 10 11 12 13 end , 9
16,start -5 -4 -3 -2 9 end , 5
2,start -5 -4 -3 -6 1 2 7 8 13 end , 9
1,start -5 -4 -3 -6 13 end , 5
1,start -5 -4 -3 -6 7 8 11 12 13 end , 9
36,start -5 -4 -3 10 11 12 13 end , 7
2,start -5 -4 -3 10 13 end , 5
52,start -5 -4 -3 12 13 end , 5
3,start -5 -4 -3 2 11 end , 5
3,start -5 -4 -3 2 13 end , 5
4,start -5 -4 -3 6 7 8 13 end , 7
3,start -5 -4 -3 8 13 end , 5
4,start -5 -4 -3 8 9 10 11 12 13 end , 9
23,start -5 -4 -3 8 9 end , 5
7,start -5 -4 -3 end , 3
3,start -5 -4 -5 -4 13 end , 5
3,start -5 -4 -7 -6 -3 -2 11 12 13 end , 9
2,start -5 -4 -7 -6 -9 end , 5
1,start -5 -4 -7 -6 1 2 -13 -12 -3 end , 9
5,start -5 -4 -7 -6 1 2 3 end , 7
2,start -5 -4 -7 12 13 end , 5
1,start -5 -4 -9 -8 -7 10 11 12 13 end , 9
1,start -5 -4 -9 -8 -7 end , 5
1,start -5 -4 -9 12 13 end , 5
2,start -5 -4 1 -10 13 end , 5
1,start -5 -4 1 end , 3
3,start -5 -4 11 12 -13 end , 5
52,start -5 -4 11 12 13 end , 5
6,start -5 -4 11 8 1 end , 5
1,start -5 -4 11 end , 3
2,start -5 -4 13 end , 3
3,start -5 -4 2 7 8 9 end , 6
5,start -5 -4 3 10 11 12 13 end , 7
2,start -5 -4 3 12 13 end , 5
4,start -5 -4 3 8 13 end , 5
11,start -5 -4 7 12 13 end , 5
4,start -5 -4 7 8 13 end , 5
8,start -5 -4 7 8 9 10 11 12 13 end , 9
1,start -5 -4 7 8 9 10 11 end , 7
7,start -5 -4 7 8 9 end , 5
6,start -5 -4 9 10 11 12 13 end , 7
2,start -5 -6 -1 end , 3
2,start -5 -6 1 -6 13 end , 5
4,start -5 -6 1 12 13 end , 5
2,start -5 -6 1 2 3 end , 5
1,start -5 -6 1 end , 3
1,start -5 -8 -3 -2 13 end , 5
3,start -5 -8 -7 -2 1 end , 5
1,start -5 -8 -7 -6 1 end , 5
1,start -5 -8 -7 12 13 end , 5
2,start -5 -8 11 12 13 end , 5
4,start -5 -8 11 4 9 10 11 end , 7
2,start -5 10 11 -2 -1 end , 5
7,start -5 10 11 12 13 -2 -1 end , 7
122,start -5 10 11 12 13 end , 5
2,start -5 10 3 4 1 end , 5
1,start -5 12 1 -4 13 end , 5
1,start -5 12 1 6 7 end , 5
2,start -5 12 13 10 11 -4 -3 -2 -1 end , 9
1,start -5 12 13 10 11 6 7 8 9 end , 9
6,start -5 12 13 end , 3
2,start -5 12 9 10 11 6 7 8 13 end , 9
1,start -5 2 -11 12 13 end , 5
1,start -5 2 -7 12 -1 end , 5
2,start -5 2 3 12 13 end , 5
2,start -5 2 3 4 1 end , 5
3,start -5 2 3 4 13 end , 5
4,start -5 2 3 4 9 end , 5
1,start -5 4 3 -12 -1 6 13 end , 7
1,start -5 6 -13 -12 -11 -10 -9 -8 -7 end , 9
8,start -5 6 11 12 13 end , 5
4,start -5 6 13 -2 -1 -4 -3 end , 7
2,start -5 6 13 end , 3
2,start -5 6 3 8 13 end , 5
2,start -5 6 7 -10 -9 -8 -13 end , 7
2,start -5 6 7 12 -5 -4 13 end , 7
9,start -5 6 7 12 13 end , 5
4,start -5 6 7 8 13 end , 5
20,start -5 6 7 8 9 end , 5
2,start -5 6 7 end , 3
4,start -5 6 9 10 11 12 13 end , 7
1,start -5 8 -13 end , 3
10,start -5 8 9 10 11 12 13 end , 7
4,start -5 8 9 10 13 end , 5
2,start -5 8 9 end , 3
2,start -7 -10 -3 -2 -1 end , 5
2,start -7 -10 11 12 -13 end , 5
2,start -7 -10 3 4 5 6 11 12 13 end , 9
5,start -7 -12 -11 -10 13 end , 5
2,start -7 -12 -5 -4 -3 end , 5
1,start -7 -12 1 -4 13 end , 5
2,start -7 -2 -1 -12 13 end , 5
5,start -7 -2 -1 12 13 end , 5
2,start -7 -2 -1 8 -3 -6 -5 -4 13 end , 9
2,start -7 -2 -1 8 13 end , 5
3,start -7 -2 -1 8 9 10 11 12 13 end , 9
16,start -7 -2 -1 8 9 end , 5
3,start -7 -2 -3 -6 -5 10 11 end , 7
2,start -7 -2 1 12 13 end , 5
5,start -7 -2 11 12 13 end , 5
1,start -7 -2 13 end , 3
2,start -7 -2 9 10 11 12 13 end , 7
2,start -7 -4 -11 -10 -13 end , 5
1,start -7 -4 -3 -2 -1 end , 5
5,start -7 -4 -3 12 13 end , 5
1,start -7 -4 -3 2 13 end , 5
1,start -7 -4 -3 end , 3
1,start -7 -4 11 12 13 end , 5
3,start -7 -5 -4 -3 -2 -1 end , 6
1,start -7 -5 -4 -3 end , 4
2,start -7 -6 -1 -6 -1 8 13 end , 7
15,start -7 -6 -1 12 13 end , 5
5,start -7 -6 -1 8 13 end , 5
1,start -7 -6 -1 8 9 10 11 12 13 end , 9
1,start -7 -6 -1 8 9 8 9 end , 7
7,start -7 -6 -1 8 9 end , 5
4,start -7 -6 -11 12 13 end , 5
1,start -7 -6 -11 2 3 end , 5
3,start -7 -6 -13 -12 -11 end , 5
2,start -7 -6 -13 -12 1 2 3 4 5 end , 9
4,start -7 -6 -13 -12 11 end , 5
2,start -7 -6 -3 -2 -1 8 13 end , 7
3,start -7 -6 -3 -2 -1 end , 5
1,start -7 -6 -3 12 13 end , 5
2,start -7 -6 -3 end , 3
1,start -7 -6 -5 -1 12 13 end , 6
1,start -7 -6 -5 -10 -13 -12 -11 8 9 end , 9
1,start -7 -6 -5 -10 11 12 13 end , 7
1,start -7 -6 -5 -10 13 end , 5
4,start -7 -6 -5 -12 -11 end , 5
3,start -7 -6 -5 -12 -5 4 13 end , 7
3,start -7 -6 -5 -2 -1 12 13 end , 7
1,start -7 -6 -5 -2 -1 end , 5
10,start -7 -6 -5 -4 -1 12 13 end , 7
2,start -7 -6 -5 -4 -1 end , 5
2,start -7 -6 -5 -4 -11 end , 5
4,start -7 -6 -5 -4 -13 -12 1 2 3 end , 9
2,start -7 -6 -5 -4 -13 end , 5
2,start -7 -6 -5 -4 -3 -10 -9 end , 7
3,start -7 -6 -5 -4 -3 -12 13 end , 7
25,start -7 -6 -5 -4 -3 -2 -1 12 13 end , 9
1,start -7 -6 -5 -4 -3 -2 -1 8 13 end , 9
6,start -7 -6 -5 -4 -3 -2 -1 8 9 end , 9
57,start -7 -6 -5 -4 -3 -2 -1 end , 7
6,start -7 -6 -5 -4 -3 -2 -9 end , 7
3,start -7 -6 -5 -4 -3 -2 1 12 13 end , 9
6,start -7 -6 -5 -4 -3 -2 11 12 13 end , 9
27,start -7 -6 -5 -4 -3 -2 13 end , 7
5,start -7 -6 -5 -4 -3 10 11 12 13 end , 9
5,start -7 -6 -5 -4 -3 12 13 end , 7
8,start -7 -6 -5 -4 -3 8 9 end , 7
96,start -7 -6 -5 -4 -3 end , 5
18,start -7 -6 -5 -4 11 12 13 end , 7
46,start -7 -6 -5 -4 13 end , 5
2,start -7 -6 -5 -4 3 end , 5
1,start -7 -6 -5 -4 9 -2 11 12 13 end , 9
4,start -7 -6 -5 -4 9 10 11 12 13 end , 9
4,start -7 -6 -5 -4 9 end , 5
6,start -7 -6 -5 -8 -13 -12 -11 end , 7
7,start -7 -6 -5 -8 1 end , 5
4,start -7 -6 -5 10 11 -4 -3 end , 7
32,start -7 -6 -5 10 11 12 13 end , 7
2,start -7 -6 -5 10 11 end , 5
2,start -7 -6 -5 10 13 end , 5
76,start -7 -6 -5 12 13 end , 5
3,start -7 -6 -5 2 11 12 13 end , 7
11,start -7 -6 -5 2 3 end , 5
1,start -7 -6 -5 4 -13 end , 5
7,start -7 -6 -5 4 11 12 13 end , 7
3,start -7 -6 -5 4 13 end , 5
8,start -7 -6 -5 8 13 end , 5
3,start -7 -6 -5 8 9 10 11 12 13 end , 9
19,start -7 -6 -5 8 9 end , 5
6,start -7 -6 -5 end , 3
3,start -7 -6 -9 -2 -5 end , 5
6,start -7 -6 -9 -4 -5 end , 5
2,start -7 -6 -9 -8 1 12 13 end , 7
2,start -7 -6 -9 -8 1 2 3 4 11 12 13 end , 11
2,start -7 -6 -9 -8 1 4 5 -2 13 end , 9
5,start -7 -6 -9 -8 5 end , 5
1,start -7 -6 -9 2 3 10 11 12 13 end , 9
1,start -7 -6 1 12 13 end , 5
5,start -7 -6 1 2 13 end , 5
2,start -7 -6 1 2 3 4 13 end , 7
2,start -7 -6 1 2 9 end , 5
54,start -7 -6 11 12 13 end , 5
1,start -7 -6 11 8 13 end , 5
1,start -7 -6 11 8 9 12 13 end , 7
2,start -7 -6 13 end , 3
1,start -7 -6 3 4 13 end , 5
4,start -7 -6 5 -10 -9 -8 11 12 13 end , 9
2,start -7 -6 5 12 13 end , 5
4,start -7 -6 9 10 -11 12 13 end , 7
12,start -7 -6 9 10 11 12 13 end , 7
2,start -7 -6 9 8 13 end , 5
1,start -7 -6 9 end , 3
2,start -7 -8 -9 -6 -5 end , 5
1,start -7 -8 -9 -6 13 end , 5
1,start -7 -8 1 end , 3
2,start -7 -8 11 12 13 end , 5
1,start -7 -8 13 end , 3
2,start -7 10 11 12 13 8 9 end , 7
32,start -7 10 11 12 13 end , 5
2,start -7 10 11 8 9 -2 -1 12 13 end , 9
1,start -7 10 5 6 11 12 13 end , 7
9,start -7 12 13 end , 3
1,start -7 2 -9 -8 -1 end , 5
3,start -7 2 3 4 5 6 13 end , 7
2,start -7 2 3 4 5 end , 5
2,start -7 4 5 6 -3 end , 5
8,start -7 4 5 6 13 end , 5
4,start -7 4 5 6 9 end , 5
1,start -7 4 5 end , 3
2,start -7 6 1 2 3 4 5 10 11 end , 9
3,start -7 6 11 12 13 end , 5
3,start -7 8 -11 -12 9 -2 -1 10 13 end , 9
3,start -7 8 1 2 13 end , 5
1,start -7 8 11 12 13 end , 5
3,start -7 8 3 4 -9 end , 5
4,start -7 8 5 6 3 4 13 end , 7
21,start -7 8 9 10 11 12 13 end , 7
1,start -7 8 9 end , 3
1,start -8 -7 -6 13 end , 4
1,start -8 11 12 13 end , 4
2,start -9 -10 -11 12 13 end , 5
2,start -9 -10 -7 -6 -5 end , 5
6,start -9 -10 1 -6 -5 7 12 13 end , 8
1,start -9 -10 1 12 13 end , 5
5,start -9 -10 1 2 -11 end , 5
2,start -9 -10 1 2 3 end , 5
1,start -9 -10 1 end , 3
1,start -9 -10 5 6 7 end , 5
1,start -9 -12 -1 -8 -11 -10 13 end , 7
1,start -9 -12 -1 6 -1 6 7 8 13 end , 9
5,start -9 -12 -11 -10 -3 end , 5
5,start -9 -12 -11 -10 -9 end , 5
1,start -9 -12 -11 -10 1 2 3 4 13 end , 9
3,start -9 -12 -11 -10 1 2 7 8 13 end , 9
1,start -9 -12 -11 -10 1 8 13 end , 7
12,start -9 -12 -11 -10 13 end , 5
4,start -9 -12 -11 -10 7 end , 5
1,start -9 -12 -11 4 5 6 7 8 13 end , 9
2,start -9 -12 -11 4 5 end , 5
1,start -9 -12 -11 8 -13 end , 5
1,start -9 -12 1 2 11 end , 5
2,start -9 -12 7 8 13 end , 5
3,start -9 -2 -1 -2 -1 end , 5
10,start -9 -2 -1 10 11 12 13 end , 7
5,start -9 -2 -1 10 11 end , 5
4,start -9 -2 -1 10 13 end , 5
2,start -9 -2 -1 6 7 end , 5
1,start -9 -4 -1 10 11 12 13 end , 7
2,start -9 -4 -1 end , 3
1,start -9 -4 -11 12 13 end , 5
1,start -9 -4 -3 -2 -1 -6 -5 -8 -7 end , 9
1,start -9 -4 -3 -2 -1 10 11 12 13 end , 9
4,start -9 -4 -3 -2 -1 12 13 end , 7
22,start -9 -4 -3 -2 -1 end , 5
5,start -9 -4 -3 -2 11 12 13 end , 7
7,start -9 -4 -3 -2 13 end , 5
2,start -9 -4 -3 10 -1 end , 5
3,start -9 -4 -3 10 11 12 13 end , 7
4,start -9 -4 -3 12 13 end , 5
5,start -9 -4 -3 6 -1 end , 5
1,start -9 -4 -3 end , 3
1,start -9 -4 1 12 13 end , 5
8,start -9 -4 11 12 13 end , 5
3,start -9 -6 -5 -4 11 12 13 end , 7
3,start -9 -6 11 12 13 end , 5
1,start -9 -6 13 end , 3
2,start -9 -8 -1 -6 -5 end , 5
10,start -9 -8 -1 10 11 12 -7 end , 7
13,start -9 -8 -1 10 11 12 13 end , 7
3,start -9 -8 -1 10 7 2 3 end , 7
4,start -9 -8 -1 4 5 10 11 12 13 end , 9
1,start -9 -8 -1 6 13 end , 5
1,start -9 -8 -1 end , 3
3,start -9 -8 -11 -10 -1 -6 13 end , 7
3,start -9 -8 -11 -10 1 end , 5
2,start -9 -8 -11 -6 -5 end , 5
1,start -9 -8 -11 12 13 end , 5
1,start -9 -8 -13 -12 -11 -10 5 6 7 end , 9
6,start -9 -8 -13 -12 3 4 5 end , 7
2,start -9 -8 -13 -12 7 end , 5
1,start -9 -8 -13 end , 3
4,start -9 -8 -3 -2 -1 10 11 12 13 end , 9
3,start -9 -8 -3 -2 -1 12 13 end , 7
24,start -9 -8 -3 -2 -1 end , 5
9,start -9 -8 -3 -2 -13 -12 1 end , 7
3,start -9 -8 -3 -2 -13 end , 5
5,start -9 -8 -3 -2 11 12 13 end , 7
17,start -9 -8 -3 -2 13 end , 5
3,start -9 -8 -3 -2 end , 4
10,start -9 -8 -3 12 13 end , 5
1,start -9 -8 -3 end , 3
5,start -9 -8 -5 -4 -3 end , 5
2,start -9 -8 -5 -6 7 end , 5
1,start -9 -8 -5 end , 3
1,start -9 -8 -7 -12 -5 end , 5
6,start -9 -8 -7 -2 -1 -6 -5 end , 7
4,start -9 -8 -7 -2 -1 10 11 12 13 end , 9
3,start -9 -8 -7 -2 -1 12 13 end , 7
16,start -9 -8 -7 -2 -1 end , 5
3,start -9 -8 -7 -2 11 12 13 end , 7
8,start -9 -8 -7 -2 13 end , 5
2,start -9 -8 -7 -4 -3 end , 5
13,start -9 -8 -7 -6 -1 10 11 12 13 end , 9
1,start -9 -8 -7 -6 -1 10 11 end , 7
5,start -9 -8 -7 -6 -1 12 13 end , 7
26,start -9 -8 -7 -6 -1 end , 5
4,start -9 -8 -7 -6 -11 end , 5
5,start -9 -8 -7 -6 -5 -10 11 12 13 end , 9
2,start -9 -8 -7 -6 -5 -4 -1 end , 7
1,start -9 -8 -7 -6 -5 -4 -11 12 13 end , 9
14,start -9 -8 -7 -6 -5 -4 -3 -2 -1 end , 9
3,start -9 -8 -7 -6 -5 -4 -3 -2 1 end , 9
2,start -9 -8 -7 -6 -5 -4 -3 -2 13 end , 9
2,start -9 -8 -7 -6 -5 -4 -3 12 13 end , 9
21,start -9 -8 -7 -6 -5 -4 -3 end , 7
3,start -9 -8 -7 -6 -5 -4 11 12 13 end , 9
2,start -9 -8 -7 -6 -5 -4 13 end , 7
16,start -9 -8 -7 -6 -5 10 11 12 13 end , 9
5,start -9 -8 -7 -6 -5 10 11 end , 7
21,start -9 -8 -7 -6 -5 12 13 end , 7
4,start -9 -8 -7 -6 -5 4 13 end , 7
54,start -9 -8 -7 -6 -5 end , 5
4,start -9 -8 -7 -6 1 2 3 4 5 end , 9
3,start -9 -8 -7 -6 1 2 5 12 13 end , 9
12,start -9 -8 -7 -6 1 end , 5
20,start -9 -8 -7 -6 11 12 13 end , 7
1,start -9 -8 -7 -6 11 end , 5
41,start -9 -8 -7 -6 13 end , 5
30,start -9 -8 -7 10 11 12 13 end , 7
2,start -9 -8 -7 12 -11 end , 5
57,start -9 -8 -7 12 13 end , 5
4,start -9 -8 -7 12 3 -6 -1 10 11 end , 9
2,start -9 -8 -7 12 5 6 3 4 13 end , 9
2,start -9 -8 -7 2 13 end , 5
3,start -9 -8 -7 2 3 12 13 end , 7
3,start -9 -8 -7 2 3 4 13 end , 7
2,start -9 -8 -7 4 -1 end , 5
1,start -9 -8 -7 4 1 12 13 end , 7
11,start -9 -8 -7 end , 3
1,start -9 -8 -9 12 13 end , 5
8,start -9 -8 1 2 -11 -10 -7 end , 7
2,start -9 -8 1 2 -13 4 5 12 3 end , 9
4,start -9 -8 1 2 11 12 13 end , 7
2,start -9 -8 1 2 13 end , 5
13,start -9 -8 1 2 3 10 11 end , 7
2,start -9 -8 1 2 3 10 13 end , 7
2,start -9 -8 1 2 3 end , 5
5,start -9 -8 1 4 5 6 7 end , 7
2,start -9 -8 1 6 7 end , 5
2,start -9 -8 10 11 12 13 end , 6
6,start -9 -8 11 -6 -5 -4 -3 end , 7
1,start -9 -8 11 12 13 10 -7 -6 -5 end , 9
35,start -9 -8 11 12 13 end , 5
3,start -9 -8 11 12 5 6 7 -10 13 end , 9
1,start -9 -8 11 end , 3
3,start -9 -8 13 end , 3
1,start -9 -8 2 -9 -8 -1 end , 6
1,start -9 -8 2 11 12 13 end , 6
1,start -9 -8 3 12 13 end , 5
3,start -9 -8 3 12 7 end , 5
1,start -9 -8 3 4 11 12 13 end , 7
2,start -9 -8 3 4 13 end , 5
4,start -9 -8 3 4 5 end , 5
7,start -9 -8 5 6 13 end , 5
6,start -9 -8 7 -12 1 2 13 end , 7
5,start -9 -8 7 -2 -1 end , 5
2,start -9 -8 7 12 13 end , 5
11,start -9 -8 7 2 3 4 -5 end , 7
1,start -9 10 -1 -8 13 end , 5
2,start -9 10 11 12 -3 -2 13 end , 7
67,start -9 10 11 12 13 end , 5
1,start -9 12 11 12 13 end , 5
2,start -9 12 13 end , 3
3,start -9 2 11 12 13 end , 5
1,start -9 2 3 4 -13 -12 -11 -10 1 end , 9
1,start -9 2 3 4 13 end , 5
7,start -9 2 3 4 5 12 13 end , 7
9,start -9 2 3 8 -1 end , 5
5,start -9 4 -11 12 13 end , 5
1,start -9 4 -5 -2 -1 end , 5
2,start -9 4 11 12 13 end , 5
2,start -9 4 5 -10 13 end , 5
1,start -9 4 5 12 13 end , 5
1,start -9 4 5 6 7 8 -3 -2 -1 end , 9
4,start -9 4 5 6 7 8 3 end , 7
1,start -9 6 11 12 13 end , 5
1,start -9 6 7 12 13 end , 5
1,start -9 6 7 8 -1 end , 5
2,start -9 6 7 8 -11 12 13 end , 7
1,start -9 6 7 8 -5 end , 5
3,start -9 6 7 8 13 end , 5
3,start 1 -10 -11 12 13 end , 5
2,start 1 -10 -13 -12 -11 2 3 8 9 end , 9
4,start 1 -10 -13 -12 -11 end , 5
1,start 1 -10 -2 11 12 13 end , 6
1,start 1 -10 -3 -2 -11 12 13 end , 7
5,start 1 -10 -3 -2 11 12 13 end , 7
1,start 1 -10 -3 -2 11 12 9 -8 13 end , 9
1,start 1 -10 -3 -2 5 end , 5
2,start 1 -10 -3 -8 -7 -6 -5 -4 -9 end , 9
1,start 1 -10 -5 -12 -11 2 13 end , 7
2,start 1 -10 -5 -4 -11 12 13 end , 7
1,start 1 -10 -5 -4 -3 -2 11 12 13 end , 9
3,start 1 -10 -5 -4 -3 -2 13 end , 7
3,start 1 -10 -5 -4 -3 end , 5
2,start 1 -10 -5 -4 13 end , 5
5,start 1 -10 -5 -4 7 8 9 end , 7
11,start 1 -10 -5 12 13 end , 5
2,start 1 -10 -5 13 end , 4
1,start 1 -10 -7 -6 -5 -4 -3 -2 9 8 13 end , 11
4,start 1 -10 -7 -6 11 end , 5
9,start 1 -10 -9 -2 11 12 13 end , 7
1,start 1 -10 -9 -2 13 end , 5
4,start 1 -10 -9 -4 -3 -2 11 12 13 end , 9
5,start 1 -10 -9 -4 -3 end , 5
3,start 1 -10 -9 -4 13 end , 5
2,start 1 -10 -9 -6 -5 -4 -3 end , 7
1,start 1 -10 -9 -6 -5 12 13 end , 7
1,start 1 -10 -9 -6 -5 end , 5
1,start 1 -10 -9 -8 -11 12 13 end , 7
1,start 1 -10 -9 -8 -13 end , 5
2,start 1 -10 -9 -8 -3 -2 11 12 13 end , 9
12,start 1 -10 -9 -8 -3 end , 5
5,start 1 -10 -9 -8 -5 -4 -3 end , 7
2,start 1 -10 -9 -8 -5 end , 5
7,start 1 -10 -9 -8 -7 -2 11 12 13 end , 9
12,start 1 -10 -9 -8 -7 -6 -5 -4 -3 end , 9
3,start 1 -10 -9 -8 -7 -6 -5 -4 13 end , 9
4,start 1 -10 -9 -8 -7 -6 -5 12 13 end , 9
33,start 1 -10 -9 -8 -7 -6 -5 end , 7
12,start 1 -10 -9 -8 -7 -6 11 12 13 end , 9
4,start 1 -10 -9 -8 -7 -6 11 end , 7
4,start 1 -10 -9 -8 -7 -6 13 end , 7
20,start 1 -10 -9 -8 -7 12 13 end , 7
2,start 1 -10 -9 -8 -7 4 11 12 13 end , 9
1,start 1 -10 -9 -8 -7 4 5 end , 7
53,start 1 -10 -9 -8 -7 end , 5
4,start 1 -10 -9 -8 11 12 13 end , 7
2,start 1 -10 -9 -8 11 end , 5
31,start 1 -10 -9 -8 13 end , 5
1,start 1 -10 -9 12 -3 -2 11 12 13 end , 9
32,start 1 -10 -9 12 13 end , 5
5,start 1 -10 -9 2 3 4 5 end , 7
5,start 1 -10 -9 end , 3
70,start 1 -10 11 12 13 end , 5
1,start 1 -10 13 end , 3
1,start 1 -10 2 3 end , 4
1,start 1 -10 3 -2 -5 end , 5
1,start 1 -10 3 12 13 end , 5
2,start 1 -10 3 4 13 end , 5
1,start 1 -10 3 4 9 end , 5
5,start 1 -10 3 8 9 2 -11 12 13 end , 9
1,start 1 -10 5 12 13 end , 5
4,start 1 -10 5 2 3 end , 5
1,start 1 -10 5 4 -9 12 13 end , 7
1,start 1 -10 5 6 7 -2 11 12 13 end , 9
2,start 1 -10 5 6 7 8 -9 end , 7
12,start 1 -10 5 6 7 8 9 end , 7
2,start 1 -10 7 12 13 end , 5
2,start 1 -10 9 12 13 end , 5
1,start 1 -10 9 2 11 12 13 end , 7
1,start 1 -12 -11 -10 -13 8 9 end , 7
2,start 1 -12 -11 -10 -13 end , 5
1,start 1 -12 -11 -10 -2 13 end , 6
3,start 1 -12 -11 -10 -3 -2 13 4 5 end , 9
11,start 1 -12 -11 -10 -3 -2 13 end , 7
9,start 1 -12 -11 -10 -5 -4 -3 -2 13 end , 9
14,start 1 -12 -11 -10 -5 end , 5
17,start 1 -12 -11 -10 -9 -2 13 end , 7
11,start 1 -12 -11 -10 -9 -4 -3 -2 13 end , 9
3,start 1 -12 -11 -10 -9 -4 -3 end , 7
2,start 1 -12 -11 -10 -9 -6 -5 -4 -3 end , 9
15,start 1 -12 -11 -10 -9 -8 -3 -2 13 end , 9
6,start 1 -12 -11 -10 -9 -8 -7 -2 13 end , 9
2,start 1 -12 -11 -10 -9 -8 -7 -6 -13 end , 9
9,start 1 -12 -11 -10 -9 -8 -7 -6 -5 end , 9
7,start 1 -12 -11 -10 -9 -8 -7 -6 13 end , 9
26,start 1 -12 -11 -10 -9 -8 -7 end , 7
13,start 1 -12 -11 -10 -9 -8 13 end , 7
1,start 1 -12 -11 -10 -9 -8 7 -2 13 end , 9
1,start 1 -12 -11 -10 -9 -9 -7 end , 7
10,start 1 -12 -11 -10 -9 4 5 end , 7
57,start 1 -12 -11 -10 -9 end , 5
54,start 1 -12 -11 -10 13 end , 5
5,start 1 -12 -11 -10 3 4 13 end , 7
2,start 1 -12 -11 -10 3 end , 5
1,start 1 -12 -11 -10 5 6 7 -2 13 end , 9
1,start 1 -12 -11 -10 5 8 13 end , 7
6,start 1 -12 -11 -10 5 end , 5
1,start 1 -12 -11 -10 7 -4 -3 -2 13 end , 9
1,start 1 -12 -11 -10 7 end , 5
2,start 1 -12 -11 -10 9 end , 5
1,start 1 -12 -11 -10 end , 4
7,start 1 -12 -11 -12 -9 -8 -7 end , 7
1,start 1 -12 -11 -2 -13 end , 5
4,start 1 -12 -11 -2 -3 -2 13 end , 7
53,start 1 -12 -11 -2 13 end , 5
7,start 1 -12 -11 -4 -3 -2 13 end , 7
2,start 1 -12 -11 -4 -3 2 13 end , 7
1,start 1 -12 -11 -4 -3 end , 5
2,start 1 -12 -11 -6 -2 13 end , 6
2,start 1 -12 -11 -6 -5 -4 -3 -2 13 end , 9
2,start 1 -12 -11 -6 -5 -4 13 end , 7
3,start 1 -12 -11 -6 -5 -6 13 end , 7
12,start 1 -12 -11 -6 -5 end , 5
7,start 1 -12 -11 -6 13 end , 5
3,start 1 -12 -11 -8 -7 -2 13 end , 7
1,start 1 -12 -11 -8 13 end , 5
1,start 1 -12 -11 10 13 end , 5
1,start 1 -12 -11 2 3 8 9 -10 13 end , 9
6,start 1 -12 -11 2 3 end , 5
4,start 1 -12 -11 2 9 10 13 end , 7
5,start 1 -12 -11 4 13 end , 5
2,start 1 -12 -11 4 3 -10 -5 -2 13 end , 9
2,start 1 -12 -11 6 13 end , 5
1,start 1 -12 -11 6 5 -10 3 end , 7
2,start 1 -12 -11 6 7 8 13 end , 7
9,start 1 -12 -11 end , 3
6,start 1 -12 -13 -2 11 end , 5
1,start 1 -12 -13 2 3 end , 5
13,start 1 -12 -3 -2 -13 end , 5
2,start 1 -12 -3 -2 -5 -4 13 end , 7
24,start 1 -12 -3 -2 13 end , 5
10,start 1 -12 -5 -4 -3 -2 13 end , 7
1,start 1 -12 -5 -4 13 end , 5
1,start 1 -12 -5 end , 3
2,start 1 -12 -7 -2 13 end , 5
4,start 1 -12 -7 -6 -5 -2 13 end , 7
2,start 1 -12 -7 -6 -5 -4 -3 -2 13 end , 9
2,start 1 -12 -7 -6 -5 2 3 4 13 end , 9
23,start 1 -12 -7 -6 -5 end , 5
12,start 1 -12 -7 -6 13 end , 5
2,start 1 -12 -7 -8 -3 end , 5
4,start 1 -12 -7 end , 3
1,start 1 -12 -8 -7 -6 13 end , 6
1,start 1 -12 -8 -7 end , 4
1,start 1 -12 -9 -8 -7 -2 13 end , 7
1,start 1 -12 -9 -8 -7 -6 13 end , 7
5,start 1 -12 13 10 11 2 9 end , 7
1,start 1 -12 13 6 13 end , 5
4,start 1 -12 13 end , 3
3,start 1 -12 3 -2 13 end , 5
8,start 1 -12 3 10 11 -2 13 end , 7
7,start 1 -12 3 4 -9 -8 13 end , 7
4,start 1 -12 3 4 13 end , 5
2,start 1 -12 3 4 5 -2 13 end , 7
1,start 1 -12 3 4 5 end , 5
1,start 1 -12 3 8 9 10 11 end , 7
1,start 1 -12 3 end , 3
5,start 1 -12 5 2 3 end , 5
5,start 1 -12 5 6 11 end , 5
3,start 1 -12 5 6 13 end , 5
9,start 1 -12 5 6 7 10 11 end , 7
1,start 1 -12 5 end , 3
3,start 1 -12 7 8 9 10 13 end , 7
5,start 1 -12 7 8 9 end , 5
4,start 1 -12 9 10 -11 end , 5
2,start 1 -12 9 10 13 end , 5
2,start 1 -2 -11 -10 -9 end , 5
